,0,1,2
671,False,13.1,98.26
672,False,8.1,35.5
673,False,9.0,45.42
674,False,5.5,46.3
675,True,48.3,421.91
676,True,11.7,88.71
677,False,15.6,61.96
678,False,12.3,56.74
679,False,10.9,44.5
680,True,4.4,146.17
681,False,13.1,4069.49
682,False,5.1,19.32
683,False,8.2,112.7
684,False,13.5,251.22
685,False,7.9,106.96
686,False,6.5,69.9
687,False,15.1,159.49
689,False,44.2,138.34
690,False,34.3,317.49
691,True,6.5,47.06
692,False,8.0,37.1
693,True,15.0,57.68
694,False,18.4,195.4
695,True,38.0,245.63
696,False,47.1,404.58
697,False,2.4,21.74
698,True,36.6,387.16
699,True,20.2,77.79
700,True,26.8,505.95
701,False,25.9,342.36
702,False,39.6,838.99
703,True,6.1,138.15
704,True,28.6,152.94
705,False,6.7,167.4
706,False,29.6,131.32
707,False,7.8,122.15
708,True,82.6,1489.36
709,True,31.2,113.1
710,False,9.8,37.02
711,False,7.3,78.62
712,True,34.5,216.38
713,False,26.3,347.29
714,True,17.2,86.37
715,False,24.1,512.5
716,True,39.9,755.21
717,True,19.6,72.43
718,False,6.9,99.87
719,False,9.1,72.85
720,False,16.8,123.28
721,False,7.1,47.14
722,True,25.3,113.02
723,True,5.8,75.13
724,False,13.1,83.57
725,True,5.1,51.96
726,False,27.9,84.4
727,False,17.1,204.93
728,False,9.4,75.62
729,True,21.0,103.4
730,False,30.9,58.04
731,True,38.4,311.95
732,False,8.2,89.42
733,True,7.4,125.13
734,False,5.0,108.44
735,True,38.2,253.25
736,False,29.9,292.45
737,False,6.0,495.48
738,True,9.4,403.66
739,False,5.2,102.66
740,False,8.6,86.34
741,True,26.2,154.76
742,False,6.3,107.5
743,True,16.2,156.69
744,True,35.5,223.73
745,False,16.4,84.28
746,True,15.5,169.49
747,True,16.8,178.91
748,True,27.0,72.63
749,False,6.7,82.04
750,True,19.9,182.87
751,True,30.2,275.37
752,False,3.2,135.49
753,False,6.8,32.35
754,False,5.5,51.99
755,False,9.3,649.11
756,True,32.8,228.32
757,True,225.4,1599.98
758,False,21.9,81.05
759,True,23.4,273.46
760,True,13.3,435.54
761,False,8.0,85.4
762,True,12.3,87.55
763,False,7.5,38.24
764,False,15.6,59.3
765,True,9.6,157.09
766,False,28.3,152.14
767,False,10.3,57.62
768,False,6.6,34.86
769,False,3.2,25.41
770,False,8.8,14.55
771,True,41.6,435.7
772,False,6.9,114.82
773,False,4.4,18.98
774,True,75.4,1102.85
775,True,9.0,22.25
776,False,16.1,106.84
778,True,37.9,264.19
779,False,7.5,86.07
780,True,19.4,105.5
781,False,24.0,237.47
783,True,28.3,231.61
784,True,35.8,119.47
785,False,9.0,67.67
786,True,14.8,118.13
787,True,34.4,407.24
788,True,19.8,72.02
789,True,20.9,265.12
790,False,5.6,38.66
791,False,9.1,47.28
792,False,43.5,459.81
793,False,26.5,138.2
794,True,34.8,108.96
795,False,30.5,326.06
796,False,93.2,955.96
797,False,40.2,379.84
798,False,15.6,62.88
799,False,3.8,13.69
801,False,8.4,89.98
802,True,9.5,158.45
803,False,24.2,195.87
804,True,29.7,100.77
805,False,7.2,160.66
806,False,4.5,41.36
807,True,9.4,55.1
808,False,66.8,1331.06
809,True,14.0,86.19
810,False,9.4,34.82
811,False,11.7,76.2
812,False,22.6,195.03
813,False,6.8,33.83
814,False,8.6,74.16
815,False,7.1,60.32
816,False,7.9,68.56
817,False,8.4,212.57
819,False,29.4,111.73
820,False,7.3,73.98
821,False,2.6,38.62
822,True,12.1,97.82
823,False,6.2,143.28
824,False,23.7,1597.65
825,True,16.5,54.63
826,True,39.8,621.7
827,True,9.8,91.19
828,False,8.6,60.55
829,False,30.9,177.97
830,False,9.2,50.09
831,False,14.0,107.23
832,False,9.3,75.15
833,False,8.5,135.01
834,True,30.6,90.86
835,False,5.2,37.92
836,False,2.4,28.36
838,True,25.6,237.88
839,False,3.2,30.77
840,True,13.4,144.6
841,False,14.7,127.97
842,True,14.9,1311.15
843,False,2.1,25.95
844,False,8.4,39.15
845,True,30.5,159.53
846,False,3.3,28.13
847,True,34.9,213.15
848,False,2.2,8.8
849,True,5.4,30.08
850,True,47.0,906.32
851,False,43.4,788.2
852,True,23.6,77.07
853,False,7.4,50.83
854,True,29.8,531.64
855,False,6.4,101.82
856,False,13.7,675.12
857,False,1.7,13.21
858,False,2.9,37.12
859,True,16.0,70.29
860,True,22.3,418.11
861,True,8.4,90.76
862,False,19.6,79.29
863,True,8.6,170.31
864,True,44.7,433.2
865,False,9.2,70.65
866,False,36.4,267.24
868,False,41.7,171.86
869,True,14.0,100.24
870,False,14.5,79.96
871,False,8.7,56.88
872,True,23.8,110.45
873,False,8.9,65.5
874,True,60.0,1465.99
875,True,7.6,46.17
876,False,20.1,31.01
877,True,55.0,595.26
878,False,9.8,46.61
879,True,29.3,43.84
880,False,19.1,72.1
881,False,15.2,99.07
882,True,29.4,192.6
883,False,8.5,85.93
884,False,6.7,54.58
885,True,26.7,297.41
887,False,11.7,111.82
889,True,12.1,46.46
890,True,17.2,229.78
891,True,39.1,897.62
892,False,2.3,24.78
893,True,9.3,94.52
894,False,44.8,183.36
895,True,37.3,385.8
896,True,17.7,122.36
897,False,214.0,3090.73
899,False,6.0,88.41
900,False,12.3,55.13
901,False,7.9,86.23
902,True,35.6,50.35
903,False,6.8,50.17
904,False,13.5,92.71
905,False,9.2,56.96
906,True,39.0,286.59
907,True,6.3,170.72
908,True,32.0,310.65
909,True,73.4,1301.58
910,True,6.8,121.13
911,True,49.1,311.68
912,True,12.1,107.98
913,False,2.9,33.57
914,True,13.4,39.73
915,True,3.2,131.78
916,False,10.7,80.45
917,False,3.6,24.34
918,False,13.3,99.76
919,True,59.0,2901.4
920,True,44.3,303.2
921,False,7.3,73.51
922,False,24.3,99.13
923,True,6.3,67.58
924,False,39.8,368.48
925,False,6.5,34.09
926,True,36.1,151.48
927,False,9.8,111.3
928,True,7.3,33.16
929,False,7.2,26.21
930,True,17.0,84.84
931,True,49.4,4224.41
932,True,3.5,25.55
933,True,14.5,124.43
934,False,34.8,447.05
935,True,62.3,884.31
936,False,7.8,98.27
937,True,179.8,3236.83
938,False,3.4,20.55
940,False,6.8,79.01
941,True,18.9,93.13
943,False,8.2,47.65
944,True,24.3,432.33
945,False,2.2,10.15
946,True,24.9,4107.23
947,True,13.8,64.06
948,True,30.3,445.33
949,False,12.7,123.88
950,False,7.9,48.32
951,False,7.5,31.0
952,True,6.8,51.38
953,False,10.3,399.38
954,False,7.6,86.43
955,False,7.5,34.09
956,False,12.5,38.65
957,False,90.0,5571.36
958,False,29.4,124.41
959,False,12.1,93.8
960,False,9.5,73.8
961,True,3.8,50.53
962,False,5.4,47.99
963,False,7.4,60.56
964,False,18.0,33.56
965,False,54.1,2934.04
966,False,5.9,70.8
967,False,13.9,2580.28
968,True,30.1,292.55
969,True,7.4,49.26
970,True,55.9,1539.53
972,False,2.3,6.35
973,False,4.1,22.55
974,False,9.9,63.4
975,False,7.9,80.39
976,True,17.9,160.21
977,False,16.8,107.89
978,True,13.6,68.74
979,False,8.6,110.23
980,False,4.3,135.49
981,False,6.5,46.26
982,True,42.8,848.22
983,True,3.8,165.39
984,False,7.7,135.8
985,True,22.8,161.15
986,False,11.3,121.93
987,False,2.4,54.75
988,False,26.9,234.29
989,False,174.4,6233.82
991,False,2.4,41.93
992,False,25.4,242.02
993,True,20.3,142.89
994,False,7.7,171.53
995,True,32.1,498.55
996,True,9.4,25.3
997,True,52.1,991.25
998,False,3.9,16.95
1000,False,16.6,90.89
1001,False,11.8,305.04
1002,False,9.7,33.6
1003,True,15.4,140.61
1004,False,9.8,35.68
1005,False,16.7,93.58
1006,False,8.4,68.1
1007,False,4.3,14.94
1008,True,20.1,90.74
1009,False,11.0,13.17
1010,True,15.0,94.99
1011,True,49.7,470.13
1012,False,44.9,410.94
1013,False,3.3,31.45
1014,False,11.8,149.11
1015,False,22.4,80.09
1016,True,15.8,122.86
1017,False,18.0,116.63
1018,False,13.4,80.52
1019,False,31.3,191.06
1020,False,8.4,59.77
1021,False,7.8,36.51
1022,False,14.2,183.5
1023,False,12.2,42.65
1024,False,16.6,81.85
1025,True,79.4,1466.62
1026,False,29.3,83.69
1027,False,3.3,27.95
1028,False,27.9,1732.52
1029,True,15.0,83.04
1030,True,11.8,74.59
1031,False,11.1,82.2
1032,True,43.7,359.86
1033,True,16.4,95.83
1034,True,52.2,682.89
1035,False,13.8,2619.36
1036,True,16.1,85.92
1037,False,6.7,43.28
1038,False,3.3,24.32
1039,True,16.8,101.73
1040,True,90.1,2117.91
1041,False,9.3,71.91
1042,False,7.3,117.08
1043,False,8.8,293.48
1044,False,6.8,25.8
1045,False,7.1,59.36
1046,False,10.4,95.93
1047,False,7.7,124.4
1048,True,9.2,142.15
1049,False,9.8,81.25
1050,False,44.9,187.23
1051,False,6.3,53.87
1052,True,18.0,124.61
1053,True,8.2,68.15
1054,False,7.6,103.03
1055,False,10.5,78.68
1056,False,6.9,49.75
1057,False,10.9,77.88
1058,False,9.9,154.13
1059,True,16.5,35.69
1060,False,5.6,28.38
1061,False,11.6,91.98
1062,False,30.1,34.51
1063,False,13.5,67.2
1064,False,3.4,14.35
1065,False,23.7,104.97
1066,False,38.8,43.11
1067,False,10.3,99.82
1068,False,8.4,160.42
1069,False,9.4,65.45
1070,False,8.6,68.01
1071,False,14.9,90.77
1072,True,11.3,41.0
1073,False,8.4,55.2
1074,False,9.0,93.35
1075,False,36.3,179.08
1076,False,7.3,11.88
1077,False,8.2,34.85
1078,False,9.3,52.18
1079,True,21.4,132.37
1080,False,3.7,51.16
1081,False,3.8,136.97
1082,False,13.6,66.42
1083,True,7.8,30.56
1084,False,13.8,69.17
1085,False,7.3,68.22
1086,False,12.9,153.44
1087,False,9.7,39.28
1088,False,5.4,67.17
1089,False,12.9,97.77
1090,False,12.1,85.43
1091,False,4.6,19.75
1092,False,7.5,80.19
1093,False,9.5,30.81
1094,False,9.4,57.2
1095,False,14.9,107.32
1096,False,21.8,102.67
1097,False,7.3,63.63
1098,False,5.5,26.03
1099,True,28.1,114.2
1100,False,9.2,80.86
1101,False,8.6,43.84
1102,True,28.4,136.08
1103,True,13.2,720.82
1104,False,11.9,460.96
1105,False,22.5,161.73
1106,False,41.8,201.82
1107,False,4.7,40.83
1108,False,6.7,19.28
1109,False,12.6,42.69
1110,False,36.9,156.59
1111,True,15.7,50.91
1112,False,7.4,92.34
1113,False,6.8,76.02
1114,False,9.2,103.46
1115,False,7.6,96.61
1116,False,9.4,159.52
1117,True,34.3,232.07
1118,True,30.1,115.35
1119,False,8.5,56.05
1120,True,10.7,52.72
1121,False,3.6,35.83
1122,True,13.4,135.13
1123,False,9.7,89.69
1124,False,9.8,36.26
1125,True,9.8,107.47
1126,False,9.3,60.45
1127,False,8.5,95.93
1128,False,5.4,342.32
1129,False,34.9,112.66
1130,False,32.8,389.42
1131,False,8.7,62.67
1132,True,31.2,274.12
1133,False,7.7,40.59
1134,False,12.9,62.9
1135,False,14.3,70.91
1136,False,16.9,27.93
1137,False,26.8,148.28
1138,False,7.6,108.99
1139,True,4.6,68.19
1140,False,13.5,251.29
1141,True,18.9,257.45
1142,False,5.7,42.08
1143,False,10.4,63.94
1144,False,24.4,85.72
1145,False,19.6,107.02
1146,False,8.5,272.8
1147,True,14.3,70.47
1148,False,8.5,56.6
1149,False,7.5,71.46
1150,True,12.1,173.36
1151,False,7.7,65.15
1152,False,7.7,100.31
1153,False,8.3,32.64
1154,False,8.5,89.33
1155,False,8.6,140.69
1156,True,25.9,464.54
1157,False,9.4,35.57
1158,False,5.2,149.6
1159,True,28.0,219.09
1160,False,3.3,60.94
1161,False,23.0,118.58
1162,False,10.3,194.43
1163,False,19.6,81.21
1164,False,12.6,792.12
1165,True,21.1,60.26
1166,False,11.6,40.05
1167,False,9.4,85.8
1168,False,9.5,100.65
1169,False,5.6,71.01
1170,False,15.4,104.11
1171,True,52.3,558.67
1172,False,17.2,33.21
1173,True,9.4,135.93
1174,False,9.4,38.75
1175,False,7.4,92.64
1176,False,6.4,17.18
1177,False,13.2,147.27
1178,False,6.0,61.12
1179,False,7.5,76.54
1180,False,9.3,112.47
1181,False,15.3,25.22
1182,False,8.5,94.87
1183,False,11.7,43.37
1184,True,16.7,96.32
1185,True,8.3,36.63
1186,False,10.3,52.13
1187,False,8.7,44.85
1188,False,6.7,69.44
1189,False,14.7,148.47
1190,False,9.2,89.93
1191,False,12.8,87.87
1192,True,28.1,581.75
1193,False,8.4,130.23
