,0,1,2
491,False,8.9,42.28818
492,False,38.5,400.55052
494,False,7.5,8.26755
495,False,43.4,503.99858
496,False,5.6,8.04523
497,False,31.2,178.67183
498,False,28.3,156.42338
499,False,20.4,425.39317
500,False,33.2,164.25457
501,False,64.6,766.61469
502,False,15.1,74.21314
503,False,29.8,218.20971
504,False,25.4,120.02633
505,False,37.0,155.11822
507,False,7.5,26.32045
508,False,59.6,813.13776
509,False,8.3,11.98657
510,False,8.5,26.1104
511,False,13.1,75.69534
512,False,8.3,14.27563
513,False,52.6,736.44607
514,False,42.1,641.41857
515,False,26.0,378.94142
516,False,33.9,377.07717
517,False,14.8,39.62297
518,False,40.4,153.79365
519,False,7.4,8.42805
520,False,7.6,38.25458
521,False,20.5,66.39753
522,False,17.8,146.71959
523,False,16.2,56.59901
524,False,28.1,244.06055
525,False,47.9,400.35799
526,False,36.6,119.59383
527,False,51.1,437.57851
528,False,32.7,257.22585
529,False,18.5,201.76329
530,False,24.4,110.81901
531,False,19.5,133.21339
532,False,39.4,546.41026
533,False,37.7,220.04888
534,False,43.4,165.05989
535,False,7.5,10.56971
536,False,20.0,90.09379
537,False,5.2,241.8745
538,False,21.4,23.34295
539,False,11.5,50.52639
540,False,32.9,553.76546
541,False,31.5,79.05756
542,False,37.4,130.62714
543,False,8.6,23.23985
544,False,27.3,111.64981
545,False,36.3,250.56356
546,False,40.2,283.06073
547,False,27.3,78.58989
548,False,84.5,4173.6836
549,False,29.6,214.43428
550,False,46.1,504.76988
552,False,16.4,92.39072
553,False,23.3,79.4307
554,False,46.4,65.95972
555,False,53.7,1627.78887
556,False,7.4,78.52645
557,False,4.2,29.84606
558,False,22.0,235.09263
559,False,42.3,195.46939
561,False,15.3,47.86304
562,False,13.8,52.7578
563,False,17.9,76.66394
564,False,23.2,296.74966
565,False,6.8,14.90908
566,False,17.0,41.59478
567,False,8.2,125.96045
568,False,18.6,208.65741
569,False,42.0,151.2203
570,False,8.3,24.63565
571,False,42.5,56.28251
572,False,52.3,1096.33528
573,False,45.9,1062.29691
574,False,46.6,115.23622
575,False,10.8,44.17638
576,False,28.2,323.22526
577,False,27.1,68.88333
578,False,13.9,68.38979
579,False,37.1,145.73283
580,False,11.1,40.03583
581,False,12.1,51.9226
582,False,29.1,202.66034
583,False,44.6,205.86457
584,False,36.3,603.4906
585,False,6.0,11.52162
586,False,6.9,16.55363
587,False,7.4,19.42424
588,False,34.4,222.72845
590,False,30.6,270.92327
591,False,16.5,65.51932
592,False,37.3,637.95069
593,False,24.5,144.27155
594,False,20.3,51.9751
595,False,8.3,14.30673
596,False,23.9,272.56955
597,False,44.5,146.22985
598,False,33.8,131.74814
599,False,13.9,49.18389
600,False,30.0,336.72544
601,False,45.4,121.84038
602,False,13.5,50.83664
603,False,90.4,566.05254
604,False,17.1,102.52955
605,False,38.3,50.45224
606,False,3.2,24.48024
607,False,28.6,182.36335
609,False,15.1,57.58751
610,False,5.8,24.54034
611,False,30.8,109.42701
612,False,35.9,60.52532
613,False,5.5,26.3512
614,False,18.1,159.96135
615,False,7.7,49.40479
617,False,30.6,150.51054
618,False,14.5,15.69963
620,False,33.1,182.02384
621,False,38.3,128.786
622,False,28.9,109.0931
623,False,39.0,291.81458
624,False,38.8,260.65496
625,False,15.0,40.73858
627,False,12.7,93.76738
628,False,34.3,111.51747
629,False,7.9,34.34377
631,False,22.4,64.77662
632,False,7.5,90.97008
633,False,7.0,21.10154
634,False,23.5,208.65868
635,False,20.6,91.21748
636,False,12.2,66.49882
637,False,8.0,33.2196
640,False,15.1,54.01435
641,False,6.2,74.27245
642,False,23.1,98.99773
643,False,32.6,117.41777
644,False,39.5,122.82594
645,False,22.9,165.067
646,False,16.4,103.42664
647,False,39.8,126.67924
648,False,11.7,59.94905
649,False,12.9,50.67985
650,False,16.9,245.96795
651,False,52.7,252.90588
652,False,7.5,37.09947
654,False,13.2,52.07685
655,False,22.9,271.16136
656,False,8.8,10.88152
657,False,15.0,49.51629
659,False,14.9,254.28769
660,False,16.3,39.45312
661,False,21.0,77.94974
662,False,6.8,11.67015
663,False,7.1,92.90817
664,False,12.2,76.19094
665,False,17.6,73.48159
666,False,30.5,154.79515
668,False,26.5,89.68157
669,False,34.4,475.82726
670,False,13.3,43.01444
671,False,23.0,263.14461
672,False,19.0,128.21924
673,False,23.4,69.47404
676,False,34.8,63.57662
677,False,22.2,44.25858
678,False,35.0,747.53524
679,False,12.7,41.35958
680,False,22.0,61.18571
681,False,8.2,70.66059
682,False,27.1,200.28146
683,False,21.5,137.1065
684,False,14.9,167.16697
685,False,22.1,39.31626
686,False,37.2,185.17741
687,False,9.0,126.18679
688,False,16.4,45.91159
689,False,31.9,572.01226
690,False,9.3,43.95598
691,False,3.0,7.89842
692,False,16.2,208.41456
693,False,10.9,69.28022
694,False,17.8,91.15477
695,False,30.6,36.54967
696,False,8.3,39.72762
697,False,11.2,49.6459
698,False,10.6,54.7916
699,False,19.1,61.71662
700,False,34.1,56.59276
701,False,11.6,915.40612
702,False,25.6,81.21196
703,False,12.8,41.11778
704,False,10.6,64.59026
705,False,27.5,88.63196
707,False,10.5,56.55191
708,False,38.3,531.33466
709,False,29.6,232.0642
710,False,13.2,87.60306
711,False,22.4,86.27011
712,False,34.7,70.41134
713,False,21.9,447.61954
714,False,28.9,60.79021
715,False,27.8,64.33927
716,False,18.6,93.23002
717,False,24.9,149.18897
718,False,24.8,291.36222
719,False,19.9,43.05743
721,False,25.4,239.16781
722,False,17.6,55.8145
723,False,7.9,21.15574
724,False,6.3,100.57513
725,False,5.8,10.22152
726,False,45.6,146.66631
727,False,6.3,12.05257
728,False,8.0,8.73347
730,False,31.7,425.96081
733,False,16.4,27.16118
734,False,40.8,558.99429
735,False,26.2,529.41481
736,False,13.9,228.25993
737,False,19.8,52.2076
738,False,13.4,40.32962
739,False,28.0,182.04166
740,False,6.6,12.04184
741,False,40.3,146.627
742,False,12.4,481.79675
743,False,14.9,23.9645
744,False,10.4,58.8001
745,False,17.9,162.59071
746,False,15.7,184.69205
747,False,23.4,240.87465
749,False,12.6,54.61786
750,False,18.0,67.87017
751,False,14.9,853.55066
752,False,11.1,371.09629
753,False,27.0,119.19384
754,False,6.0,58.37032
755,False,24.8,120.549
756,False,64.6,756.01678
757,False,3.0,12.99503
758,False,7.8,10.55652
759,False,8.6,11.69447
760,False,7.0,10.18217
761,False,8.3,60.37116
762,False,26.6,272.49338
763,False,7.7,20.83579
764,False,39.5,256.36252
765,False,29.9,49.03299
766,False,21.4,263.81571
767,False,8.3,10.77467
768,False,51.9,951.94663
769,False,8.1,10.07722
770,False,40.0,327.25564
771,False,24.0,76.89174
773,False,82.6,1690.93178
775,False,12.2,612.55643
776,False,12.8,446.2718
777,False,50.1,9915.53157
778,False,20.8,43.14778
779,False,32.3,250.59787
781,False,35.2,39.93757
782,False,10.5,65.96202
783,False,18.4,45.00268
784,False,15.3,78.71815
785,False,28.6,525.07573
786,False,7.9,30.02231
787,False,22.9,142.07067
